plz,lat,lon
54657,6.623744517802095,50.008938462690836
47441,6.623066903986176,51.44796753142621
54306,6.6422242219869805,49.83649338937827
53945,6.688367011014171,50.4082502429768
40670,6.628666051929031,51.2751587510665
46562,6.652070533831249,51.60093432436276
47809,6.646211384389612,51.329203045400014
66798,6.66059198416122,49.319358830952496
54293,6.672562301843334,49.80484008300399
46483,6.613366085891551,51.66327027001343
54578,6.6151788864027585,50.28850226639902
54647,6.640771968317466,49.9766142772765
54664,6.627093217390615,49.90303822109923
46485,6.65800924986634,51.662989254672134
50127,6.678104977404598,50.93593017563806
50171,6.664120026064773,50.86258015452715
47829,6.641321719646635,51.36993286425177
54296,6.673638235580988,49.729798070368936
54662,6.661347042005329,49.93879188339223
46397,6.662517398292759,51.86970504369889
41472,6.653715605716758,51.15875010420071
54314,6.688713610869206,49.5921244904603
40668,6.686895802277686,51.305708931909365
54298,6.66688236976665,49.904044227368715
47239,6.655499106752101,51.40036986850956
41569,6.6907678688317045,51.05692967410843
54576,6.660517443114233,50.282283545918496
54290,6.635572658850076,49.751494379083844
47199,6.6790182965955625,51.496721674703736
41464,6.671891488404391,51.18860521266496
54292,6.688807023247235,49.77542156134189
66679,6.732805821029531,49.507428015909404
41462,6.663009559518219,51.216438320646574
47443,6.65582148714889,51.463263054905205
50129,6.700687034082713,50.98090727603446
54295,6.655734863590314,49.74742119545825
54313,6.682204270985575,49.88224713846668
50170,6.6738529144708885,50.90520128029009
54578,6.707614190051704,50.307578849452554
54533,6.714273566747578,50.05333679961399
46414,6.707075580306129,51.83047783073563
40667,6.6841791325583335,51.25887357851283
54316,6.726057628471387,49.67834660548986
47259,6.712020694223489,51.358411612769615
26757,6.722279892807339,53.5926719977974
54331,6.671608046905181,49.6714964487655
66802,6.706045738253942,49.25988373990789
66701,6.740567930047183,49.42111186923387
47228,6.695030914835987,51.420094077742306
54529,6.6929705517954785,49.98946367405188
47229,6.706523579472846,51.38780752469185
47198,6.698336719062721,51.451857828679906
46569,6.765475085792302,51.642342657509715
41466,6.693408673453,51.164854629146085
54295,6.676669152377093,49.739067541723806
47178,6.705051833445316,51.541959971825314
50374,6.766900032942034,50.79301640162805
41460,6.707022137694746,51.206976618092845
66740,6.748827749695728,49.30948149120278
49847,6.755274228967068,52.51296599806276
47139,6.715990732741758,51.48021792312234
54518,6.831352819859237,49.94036025744621
41469,6.7201695731195725,51.15325847998158
50169,6.745616990803715,50.8800376541575
54318,6.723563323239289,49.7701858121757
46535,6.726752989972833,51.55774442222718
48691,6.810813752754259,52.06231909251945
40549,6.716433604143537,51.232973956616256
47179,6.7369359407139005,51.52573367616189
66763,6.732545674565559,49.365868226440895
53902,6.815776109815784,50.53209072287792
54338,6.743139078755738,49.840531633083195
54317,6.798602846054382,49.71146346941706
41542,6.756549734566283,51.107021614507175
47226,6.71892206849586,51.40668620152859
54531,6.809823603176469,50.0984356439526
54579,6.758388506518456,50.32477995573181
46514,6.835005170515709,51.69987611541408
40474,6.748867494681588,51.27508265342277
54526,6.75039633539732,49.99888400481236
54344,6.724482274205826,49.80106307114462
41468,6.7615020444589975,51.1684543860024
54429,6.771440929635277,49.61504264720873
54317,6.735346720928548,49.76185504631308
41470,6.736596120302042,51.13463141617594
49824,6.845703258021966,52.61319812454925
53881,6.817828313948314,50.63517512245682
50259,6.7842233839894925,51.0003548712802
66333,6.80206033535704,49.22007151285097
47059,6.740393050344007,51.4391210661104
46537,6.739040988191297,51.57832127812285
47166,6.754343034015473,51.49224223865849
40489,6.7654127351546505,51.32140908546643
40547,6.740937220202838,51.24458115119734
54320,6.757152794462958,49.74585677591056
47119,6.735338775040591,51.45827163375494
66787,6.778453307037572,49.24695606088665
50226,6.784200655668528,50.91362248557927
47169,6.756918932150381,51.51183128164405
40221,6.745903953950057,51.203720210946784
47053,6.752181326063968,51.419736057225784
47249,6.759122308592205,51.38230044482697
54340,6.7747240376071725,49.79373083717862
54340,6.746475811797425,49.87831153473239
46325,6.831723766938123,51.85221507722018
40545,6.755734786854089,51.22878426595227
54343,6.769399223637567,49.863589640088165
41540,6.798926851366056,51.07569293888746
47055,6.772128773807039,51.4016865838836
53520,6.890580203168263,50.43340177494779
47137,6.769732546102347,51.47167183261256
46539,6.797555992229145,51.5751036328743
54550,6.8135126003055255,50.205961076129135
47138,6.790525895404579,51.46303591115267
49843,6.884386675847538,52.48777008130247
54523,6.795599398956888,49.881727711432355
40219,6.7624841590112394,51.21358899210103
66809,6.802193339730148,49.388061194414604
54534,6.79874845308537,50.03633338092031
40468,6.776711771306285,51.26744553164266
47051,6.767812898753035,51.43214343781646
46354,6.847337460072645,51.945482715581626
46348,6.833238444369892,51.76630955163695
47269,6.791798224925913,51.359684177451356
54341,6.794685493840237,49.76875654535508
66709,6.8093683613670475,49.550067214061905
40223,6.776916066096479,51.196806622916974
53879,6.786397671524098,50.65663801797061
53919,6.83854124770183,50.73183544982343
66806,6.781443270851633,49.30234632106279
40213,6.772577716127369,51.22428107512082
66793,6.840462120197747,49.35337692051419
49849,6.833779349385359,52.542304112256424
40479,6.780381805883423,51.23384737083026
54578,6.794374953301918,50.33098583454454
54552,6.871694437987322,50.204515395078054
40217,6.774244745110236,51.212545475845964
47167,6.800256992082667,51.50016079774182
54427,6.8338938274153165,49.63627731838145
53533,6.812574716922222,50.40758206343358
40476,6.782017044473629,51.24787668825127
50769,6.8759252116844385,51.045764021027026
40477,6.7856059358213265,51.239413691699134
47057,6.798919099892127,51.419720563462135
66359,6.816077155736704,49.278318632973985
40225,6.794457791542136,51.197162361883684
47058,6.7952820652665356,51.44044231641945
66352,6.822559584761327,49.18215471666011
40215,6.783998221786911,51.21444854614129
40212,6.781346367739362,51.22382298276858
46147,6.818639314160587,51.54645335942878
50354,6.858960906356724,50.87376415766338
40211,6.791866151559827,51.22918637755173
54346,6.829488497810695,49.788621288861954
40210,6.789423788557035,51.22155026693268
66773,6.833245870579054,49.30632807223744
47279,6.80217647752365,51.385319436847496
66839,6.851084436013384,49.44578229600776
40472,6.823329876906336,51.269559147823
54340,6.853332981377531,49.82753511505268
40227,6.803441476992668,51.21334059869345
40589,6.820603182091456,51.165947836345545
40470,6.807727053340787,51.25392499009131
53520,6.8231684176068175,50.33919547815837
54528,6.844019386328468,49.930055854271046
40239,6.803210062651055,51.2442182951759
41541,6.8299707464285575,51.13245216685236
40233,6.811304914685188,51.22208588355938
40211,6.796539141780917,51.22335504651111
40237,6.8105420736696,51.237024893504206
53534,6.860251034959798,50.352882895868866
41539,6.847531904635775,51.10157032796931
66687,6.886728592355409,49.541469188075816
40880,6.819593004602896,51.29808044380357
53539,6.9009267816699245,50.301416456339716
40885,6.85965934183266,51.344281640297105
40591,6.820829638507141,51.189693771668196
50859,6.832900679338838,50.95311696127827
45478,6.833853077751109,51.43165202641974
40235,6.824713677056813,51.23121947989869
46049,6.834824776015728,51.472626210614415
46149,6.835314476527437,51.511558516868654
54533,6.894609893348377,50.05940058854053
45479,6.842065789252228,51.408589541388984
40229,6.844002052879355,51.19733014110933
45481,6.862254088324181,51.38384855274959
40231,6.83190819957172,51.21220959388903
40629,6.886200779462319,51.25434460810663
45476,6.853771317850735,51.44910833639297
40878,6.847090466975391,51.294417862632955
66127,6.870692979652964,49.226379235592624
48703,6.9351446040448135,52.002271941837186
40882,6.897780356396644,51.29437213349478
54516,6.9125830203814,49.99351463693643
50858,6.856844338451836,50.92419607699076
40625,6.855646561816252,51.23132357369866
50829,6.870567062970283,50.974303059787
46244,6.909020708604266,51.6011841610685
50321,6.886763073767108,50.82076484581948
50765,6.868399678150838,51.019378295460875
46145,6.858397025815381,51.53079192112591
40627,6.8776498243378645,51.20550439833641
54421,6.883039196566889,49.67893840957861
46045,6.859435880441703,51.46700353087505
40599,6.870412413618541,51.17989707602468
66822,6.917064832397321,49.42441011020548
40593,6.87256679222902,51.142707078291174
50933,6.8771715600877465,50.94201693225484
40597,6.8770404298953585,51.16522533173854
40789,6.892748631897168,51.09589164346088
53913,6.921188653026172,50.68547159623107
66346,6.8949406214147615,49.29348251005034
54413,6.912517269346677,49.71896497552313
50767,6.885756256927251,51.00265651277628
26571,6.9872396541986,53.67753051276008
46117,6.892889596466547,51.50012678788716
53332,6.9550802714388675,50.76822946407804
46047,6.879796001999569,51.481170713589776
66265,6.947923045501958,49.34436088766414
45473,6.889658028789637,51.44360484270019
26571,6.885068313527313,53.639804540389896
54426,6.9365789060870835,49.778793549080504
46119,6.881243769214904,51.52082630837296
54524,6.883645628294404,49.90911758957441
54558,6.920865929975408,50.11975162735152
54413,6.897725059388197,49.630516512836266
48683,6.963023391995902,52.09783474098575
49846,6.957624647212692,52.5793514905513
40883,6.902098969786564,51.32711967289892
46242,6.909134758258691,51.522088142247874
40699,6.927814573076785,51.21732061610622
54347,6.909992743655855,49.84904259943913
54498,6.929382762819428,49.8655521729058
45475,6.897544525045451,51.459087560661544
50827,6.899302324844957,50.96795026625576
53518,6.9441069143054435,50.38021623789851
50935,6.895306072338206,50.921916794290055
45468,6.88611295777306,51.42789515188631
40595,6.903903600579713,51.13974094937798
66128,6.9148277990527935,49.229006604744924
45470,6.916043088267859,51.40713717895944
40721,6.9143614862783,51.167888049845565
50937,6.911402934552569,50.91205974874745
46342,6.953845264484561,51.8973572183522
53505,6.958962006975241,50.52950013252939
54349,6.915415936350126,49.82032016798845
53359,6.950156471631375,50.61554902816608
46240,6.935372081015123,51.546239446857676
53520,6.950615743771865,50.33161700029377
50825,6.9103735946808555,50.954176970267525
46359,6.955274380912079,51.82535208767215
66620,6.975386481472873,49.58166661796631
50739,6.921139314675347,50.98081169197824
46282,6.9730947375336925,51.6488987036643
45359,6.924655708944215,51.465156141466935
51371,6.945854579117876,51.06019659618778
53506,7.009699592491725,50.46933061077664
54411,6.9479779188359085,49.657965464877435
46284,6.974768552255945,51.68261709808978
66292,6.941700282631986,49.30955994965195
45357,6.929073476662627,51.485345195953514
66126,6.918287438635298,49.26393884050764
45219,6.9441954212516634,51.36604891612802
40764,6.957167739482132,51.11100846636894
46236,6.925195091226612,51.52482750659102
50931,6.918405470629999,50.9321427927239
50939,6.924708143959285,50.90794041141116
45472,6.9345929910022175,51.43659975761704
46286,7.000185838300914,51.74403223219051
66636,6.9957307608266905,49.4875050951535
56767,7.000787904918604,50.25493482695344
50737,6.933519378592786,50.99226672920456
50823,6.926560028310625,50.95109049285017
50997,6.950640279450112,50.865078992852425
66115,6.967990894714321,49.278601432215936
40724,6.954354905728955,51.18113828898612
66571,6.979322555406563,49.402282196962865
49828,7.013168519510603,52.530820085773385
42579,6.966124761656548,51.32919623705164
50969,6.938650570051935,50.90626028419959
45966,6.966525623960885,51.58750701792892
50735,6.962618485941696,50.98987400433712
50939,6.925225534193773,50.91877246426258
50674,6.934080277438346,50.932805908551316
50672,6.935941048446046,50.94242648873623
48712,7.021592314968906,51.9470992497355
40723,6.943069881457945,51.155973854133485
40822,6.977634292701654,51.2570552005845
50389,6.977051918031989,50.81714046643462
45355,6.951269799843068,51.47239711356573
54538,7.020581034054603,50.03542568292193
50670,6.948781195818438,50.95041321659756
46238,6.964192634582606,51.52131322773266
45964,6.9776321946464614,51.56597249944651
50735,6.943410263630452,50.978786324043035
56766,6.995951031515247,50.2081060281669
66117,6.963532031907281,49.22196397865306
51373,6.985174654211026,51.036066361626425
45149,6.962551818221947,51.41970099112842
45356,6.9712145460793975,51.491320259744505
50676,6.952347504092826,50.93129358279828
50667,6.955110453066288,50.93865649646369
50677,6.950442951149656,50.921543322603924
54552,6.964084734800753,50.11478874598565
50733,6.953787745145251,50.96433047717573
45133,6.984508075967719,51.40367862300632
50968,6.966243721691475,50.902014224401825
50667,6.944059084305106,50.9404636536417
66113,6.974200555202171,49.25489393593124
54484,6.982110083435589,49.933290406525714
54487,6.980150600695916,49.86098575132198
54497,7.097875300451213,49.81406646726774
54424,7.004330209737779,49.756081707120586
56769,6.9975066148891045,50.28187736185412
50668,6.962902747873216,50.94984011625321
48599,7.03424818019153,52.18991765480275
42697,6.988518762252957,51.159728054828875
45144,6.967567923643381,51.451984490232654
50678,6.963612861995756,50.92322771728023
45145,6.976142838247343,51.44657265206128
45143,6.979346685466581,51.460857258966385
56826,7.005739007414067,50.12629936675989
54492,7.00676742808565,49.969125515942196
53340,7.015129663912058,50.61308472785108
45147,6.983855306835322,51.439613767008275
53347,7.006634929465074,50.70958725176701
54472,7.059644687046102,49.87885603730818
42781,7.010132525710181,51.208324229004
45239,7.015394683294703,51.38132447869754
51061,7.0036159850193105,50.99544734912237
54426,7.020741729546276,49.711911439043604
50679,6.978226287165665,50.93673799077287
50996,6.992116240703976,50.8825335377351
51105,6.996534415415227,50.91826876038937
56729,7.097117869385995,50.32819918260761
51063,7.005734593503694,50.96776744105878
66119,7.001915866694597,49.211544659119845
54413,6.9952014638012665,49.66774706377631
48734,7.065132941475274,51.82362234514129
51379,7.00093723863424,51.07022001593909
53859,7.05027391731083,50.81364394668651
45131,7.001824622159905,51.42922643955587
54539,7.002993903652381,49.98879432694093
45141,7.02343093869812,51.47386278168083
66111,6.99782532530604,49.23672806821185
45968,7.004316529853094,51.5526217420503
42489,7.035951823797481,51.29137475711004
45326,7.008450482350569,51.48425166504773
54422,7.035858641936943,49.66705147154922
54470,7.0102670199663315,49.85299940490319
51143,7.036006087444779,50.85970344738272
45329,7.009238945876454,51.511883719990585
45896,7.029839325178891,51.60645113958233
51103,7.0166120917506865,50.94210162335493
42799,7.058498794832277,51.11195830993333
56825,7.057229796609056,50.13583401603165
50999,7.020332658756083,50.874970713684704
66125,7.031014799502267,49.27599847757782
66287,7.028804468962534,49.32206025124289
66625,7.085867890609622,49.57367995943429
66557,7.051565146865258,49.386416011431045
66646,7.061244960970259,49.448919319993834
45130,7.009791029752509,51.43778196293949
51065,7.011560090800682,50.95484977901197
49767,7.096635993793323,52.66525770443014
42699,7.018008489842395,51.14668559359072
51149,7.046520427214809,50.90502452195598
45127,7.010684024609595,51.457374296046886
45128,7.012355922882237,51.44607843387607
53501,7.082177663569892,50.57293602934736
48527,7.0475484151265,52.472252354198886
66123,7.0226175559315225,49.25066665104994
26723,7.116554277156377,53.35882559598558
54470,7.057246848828237,49.92454298270026
54486,7.022587899463643,49.90306560971763
42549,7.023022338580092,51.33689890117076
66121,7.039451788599789,49.230638235809366
56864,7.0508608343126244,50.0844770608588
53508,7.017487949747078,50.51904146724146
51377,7.059542294593058,51.047224251899834
42719,7.041490499271137,51.18757847274432
51381,7.041494179814535,51.073972514396054
54426,7.027104941506777,49.76672990724631
45899,7.032132760022198,51.5375405012281
26736,7.093856695564026,53.44722074135985
56828,7.042944414422195,50.18044697791954
45897,7.042915284883257,51.55870944989541
51069,7.058695964914292,50.99104194399594
51107,7.088993661502379,50.92499852117736
45894,7.056316373524426,51.58099988101774
48619,7.093305625139229,52.128987458785225
42327,7.063406331574228,51.24452935071538
51067,7.041770369681742,50.96548104050587
66130,7.061926659181503,49.19825425341545
45134,7.0379500724692265,51.41977707715996
42551,7.060751723692353,51.35014470220179
45139,7.040131958286325,51.46011268937622
45327,7.045981039999824,51.49731615352357
45138,7.041902312021673,51.448399528946354
53507,7.045477239426214,50.52726758388074
53123,7.045053154252332,50.71674981610936
45768,7.060662519985619,51.655255367230644
45136,7.0411524214226375,51.43646096351325
66589,7.068439914370929,49.357090479139764
53125,7.056394969554186,50.67192468251278
45883,7.059179752221183,51.51345332026974
51375,7.057563377655174,51.03140285365114
48455,7.108498218313201,52.29589152337952
42657,7.060940160071563,51.14457493616023
66271,7.069677866300638,49.153089368531425
55767,7.1667880570422104,49.67748376386206
42655,7.05722716620038,51.167980007705054
66129,7.043515128513176,49.18323187660252
66280,7.071405081628568,49.29991601225413
53121,7.059424788399822,50.732896321799025
54411,7.050859407604691,49.76119817912689
48529,7.083855843155531,52.395835830699475
51109,7.070012569306412,50.9446760753634
42329,7.079461320890898,51.22471208883913
56746,7.101519304907669,50.42366527292216
53119,7.062733598974891,50.745606597347724
45259,7.062267455737407,51.405561858308445
53117,7.072975155523194,50.756522188571246
48739,7.100475682310637,52.046086039716876
53343,7.11754398557993,50.625311213465324
66133,7.062951513160618,49.24752264588005
45309,7.069570397133887,51.47875784171951
42553,7.104063909155806,51.316327537325726
45257,7.087236347608654,51.38584286932956
45881,7.07987540194269,51.52696377167267
56759,7.077609207643065,50.24156894231109
48720,7.194420580676826,52.014193738128945
45721,7.186002549747934,51.75265294742435
56761,7.065769541382465,50.21631853052562
56841,7.116702146726282,49.94570286273436
66132,7.076952070689407,49.22634926390068
66649,7.095508355620735,49.524007780181215
51147,7.107540419778934,50.86884760622295
56823,7.0850368487843,50.179307772579975
45307,7.086175244640797,51.464134549359684
53474,7.125931474692694,50.53002928356521
66299,7.086567494722178,49.32781103319775
54536,7.084582836696295,49.99184779796858
48653,7.152567786171049,51.91747089947128
45277,7.0770145696249935,51.42603249932686
42653,7.081879280255823,51.20175222082438
51399,7.1160986462406886,51.087104402725735
45276,7.074540001081069,51.448228598177046
45891,7.082978235937692,51.55762059264881
53127,7.0852687450855,50.70186665243649
51145,7.080488784136627,50.88239551155003
51467,7.109796226830008,51.00983364584812
66386,7.132647045092163,49.27363569935568
56861,7.098371682842543,50.0256441301442
48531,7.1293167418836205,52.43971297988571
45772,7.1191825509051165,51.68673263638005
45701,7.110831985846752,51.61278248482009
51469,7.109063905293746,50.98459492192371
49733,7.20228794559125,52.79593654703482
45884,7.085275313066398,51.49183358564553
66606,7.184290502843215,49.466991086351946
45770,7.144721151719757,51.659145304696345
55758,7.248402946301763,49.783859612075936
56814,7.142269710499846,50.103382091986305
42659,7.1261208087203824,51.14294288987456
53115,7.089505638545221,50.723479898912025
53177,7.12336004629476,50.66827175856933
42113,7.104200473542415,51.27337499379875
56761,7.165469148118067,50.24495649905187
42651,7.102292319070478,51.1762052029496
45892,7.112103878669994,51.57131024506585
53225,7.118406949726477,50.75333484629887
53844,7.108811213538376,50.792260737571986
66578,7.116525268645341,49.36720156550489
45879,7.095069927324983,51.50591516065112
45279,7.107351817020344,51.44301577546258
66131,7.109093137327069,49.222384694590296
45889,7.111321024229916,51.5361951594363
49835,7.180100826320905,52.51513745971321
42115,7.1096207567453815,51.256550812593886
56859,7.124553906968848,50.06031628974597
53111,7.099046169194485,50.73987704004786
51427,7.129277928002296,50.94952902502567
42555,7.12207347554946,51.35467662302811
26506,7.179488676349072,53.581307753298034
56858,7.1325041688673005,50.078598143242026
45289,7.113264768174459,51.41985672230398
53175,7.135087781639603,50.69733349719792
51519,7.1491200409050455,51.04006206091806
56814,7.153951292708469,50.196829647179094
66564,7.1940853383539665,49.411222816236545
56745,7.172403698768007,50.39694104040778
48465,7.210813088395731,52.34364366493524
53842,7.1561426086536875,50.841847243716394
48607,7.182381211189257,52.213201530238365
42111,7.140612720825822,51.29495564195126
53129,7.1125362743124745,50.708459976018524
56727,7.1916733743353,50.32644933127398
56814,7.113634859216293,50.15091884791239
53113,7.1196888247633465,50.71978170840167
45886,7.1195728241644956,51.49763972152552
48249,7.289018573396701,51.84726793213454
66399,7.1517498728904165,49.18721355392929
53426,7.150263120780339,50.4867234135431
45888,7.119145676233239,51.51637772901082
56812,7.163545416913157,50.142935462404026
44866,7.141218149986953,51.48577965158706
48624,7.199276951659888,52.08517165144083
56862,7.123070031314279,50.037106411473125
42117,7.126214471420885,51.241892516715225
42349,7.135190234982483,51.2071458724966
55765,7.168170464651022,49.63994280243229
56759,7.14256763959945,50.230298352773595
66540,7.1800595102897855,49.366591486138994
66583,7.150493185010039,49.312819005914
45529,7.162399222788661,51.369446318957316
44867,7.136425178522787,51.465987155516125
55765,7.149463826892837,49.68884431618349
51465,7.156917353098409,50.993622814737584
45699,7.1481598266732975,51.582604104400446
56850,7.195650616304273,49.96794920703321
56843,7.127031270481843,50.004853774194316
44869,7.15717512297335,51.45296162509361
56651,7.185074256064968,50.452134427729355
49744,7.241433767735628,52.61005802680103
